payment_id,invoice_id,payment_date,amount,payment_source
PAY-0007016,INV-2025-007129,2025-07-10,5203.71,Check
PAY-0019197,INV-2024-019538,2024-12-19,3712.58,ACH
PAY-0008359,INV-2024-008512,2024-08-05,3264.09,ACH
PAY-0015322,INV-2024-015594,2024-11-01,4247.17,ACH
PAY-0015965,INV-2024-016255,2024-04-16,7166.67,Card
PAY-0003073,INV-2024-003113,2024-03-15,3303.64,Check
PAY-0017984,INV-2025-018305,2025-05-30,9123.95,ACH
PAY-0007087,INV-2025-007203,2025-12-02,1409.16,Check
PAY-0014108,INV-2024-014364,2024-04-05,2976.74,Check
PAY-0013936,INV-2025-014187,2025-05-02,3566.85,ACH
PAY-0019448,INV-2025-019793,2026-01-06,4744.81,ACH
PAY-0006258,INV-2024-006358,2024-05-31,2541.25,Check
PAY-0019236,INV-2025-019579,2025-10-28,4884.95,Card
PAY-0018556,INV-2024-018892,2024-05-22,3656.53,ACH
PAY-0003564,INV-2025-003608,2025-12-17,5385.54,Check
PAY-0010107,INV-2025-010291,2026-01-16,11186.94,ACH
PAY-0011007,INV-2025-011208,2025-07-10,4645.45,ACH
PAY-0014919,INV-2024-015190,2024-03-15,15001.65,ACH
PAY-0017995,INV-2025-018316,2025-05-26,3548.88,ACH
PAY-0011356,INV-2024-011560,2024-12-25,3215.08,ACH
PAY-0018879,INV-2024-019217,2024-06-21,18121.83,ACH
PAY-0015964,INV-2024-016254,2024-03-08,5096.44,ACH
PAY-0003553,INV-2024-003597,2024-09-20,2679.12,ACH
PAY-0018935,INV-2024-019274,2024-03-07,15376.93,Check
PAY-0014233,INV-2024-014491,2024-07-12,4216.07,ACH
PAY-0013414,INV-2024-013654,2024-02-19,4700.04,Check
PAY-0008313,INV-2024-008464,2024-12-23,12909.44,ACH
PAY-0013852,INV-2025-014099,2025-09-17,2105.48,ACH
PAY-0009959,INV-2025-010142,2025-04-10,2759.50,Check
PAY-0009181,INV-2024-009349,2024-11-11,6027.42,ACH
PAY-0012708,INV-2025-012934,2025-02-19,2905.72,Check
PAY-0006444,INV-2024-006546,2024-07-05,1038.95,Card
PAY-0012826,INV-2024-013057,2024-12-16,9966.25,Check
PAY-0017918,INV-2024-018238,2024-07-22,4795.85,Check
PAY-0006600,INV-2024-006703,2024-06-21,2860.99,Card
PAY-0003378,INV-2025-003421,2025-02-05,371.91,Wire
PAY-0012665,INV-2024-012888,2024-01-12,2709.79,ACH
PAY-0018231,INV-2024-018558,2024-07-04,3345.45,ACH
PAY-0017420,INV-2024-017733,2024-11-22,2966.64,ACH
PAY-0004492,INV-2025-004559,2025-05-30,2840.88,ACH
PAY-0009680,INV-2024-009860,2024-04-23,4725.05,Card
PAY-0007147,INV-2024-007265,2024-05-17,10817.21,ACH
PAY-0016599,INV-2025-016894,2025-03-11,5324.24,Card
PAY-0011709,INV-2025-011914,2025-02-21,6382.04,Check
PAY-0017541,INV-2025-017855,2025-07-22,1409.65,Card
PAY-0014560,INV-2025-014826,2025-06-10,6529.38,Check
PAY-0004513,INV-2025-004580,2025-08-15,3169.55,ACH
PAY-0008315,INV-2025-008466,2025-09-18,9308.49,ACH
PAY-0016009,INV-2024-016299,2024-04-25,7317.88,ACH
PAY-0003899,INV-2024-003955,2024-06-21,1754.80,ACH
PAY-0005460,INV-2024-005539,2024-08-02,13220.53,ACH
PAY-0011281,INV-2025-011485,2025-10-30,2173.38,Check
PAY-0014247,INV-2025-014505,2026-01-23,3760.56,ACH
PAY-0006758,INV-2024-006864,2024-03-12,6232.77,Check
PAY-0004936,INV-2024-005008,2024-12-26,3378.28,ACH
PAY-0016207,INV-2024-016497,2024-05-31,6209.50,Check
PAY-0019228,INV-2025-019570,2025-09-12,4925.15,Check
PAY-0016809,INV-2025-017110,2025-02-19,3285.76,ACH
PAY-0006498,INV-2025-006600,2025-02-19,3188.18,Check
PAY-0000414,INV-2024-000422,2024-05-23,5346.02,Check
PAY-0003136,INV-2025-003177,2025-02-26,8525.21,Wire
PAY-0010683,INV-2024-010873,2024-10-02,2052.21,ACH
PAY-0006370,INV-2024-006471,2024-04-22,4182.38,ACH
PAY-0009009,INV-2025-009171,2025-04-25,7994.84,Card
PAY-0007997,INV-2024-008145,2024-05-03,5376.60,ACH
PAY-0018348,INV-2025-018679,2025-05-06,4258.83,ACH
PAY-0013850,INV-2025-014097,2025-06-04,2461.93,ACH
PAY-0005799,INV-2025-005883,2026-01-16,7478.12,ACH
PAY-0002337,INV-2025-002362,2025-08-20,1436.73,Check
PAY-0010344,INV-2024-010532,2024-08-02,6266.72,Card
PAY-0011133,INV-2024-011335,2025-01-28,4777.21,Check
PAY-0010278,INV-2024-010464,2024-06-14,5568.26,ACH
PAY-0013286,INV-2025-013524,2025-08-04,6473.06,ACH
PAY-0000569,INV-2025-000581,2025-07-18,8064.86,Check
PAY-0005856,INV-2025-005947,2025-08-20,4281.47,ACH
PAY-0005323,INV-2025-005400,2025-03-17,16096.55,ACH
PAY-0005359,INV-2025-005437,2025-03-14,3084.42,ACH
PAY-0008080,INV-2024-008229,2024-10-28,8919.88,ACH
PAY-0018230,INV-2024-018557,2024-05-27,4258.01,ACH
PAY-0006380,INV-2025-006481,2025-10-14,3339.08,ACH
PAY-0018586,INV-2024-018922,2025-01-17,4742.09,Check
PAY-0004819,INV-2025-004891,2025-11-27,1035.56,Card
PAY-0001814,INV-2025-001837,2025-09-03,8620.07,ACH
PAY-0012793,INV-2024-013024,2024-05-29,6833.05,ACH
PAY-0009711,INV-2025-009891,2025-06-10,7890.13,ACH
PAY-0018492,INV-2025-018826,2025-11-07,16973.61,ACH
PAY-0012220,INV-2025-012435,2025-02-24,2545.07,ACH
PAY-0011245,INV-2025-011449,2025-09-18,13273.34,Check
PAY-0012746,INV-2025-012972,2025-09-15,15510.99,ACH
PAY-0005411,INV-2025-005489,2025-12-09,3177.57,ACH
PAY-0019655,INV-2024-020004,2024-09-27,5330.82,ACH
PAY-0006213,INV-2025-006313,2025-04-23,873.52,Wire
PAY-0009284,INV-2025-009458,2025-10-31,1847.21,ACH
PAY-0013619,INV-2024-013863,2024-03-14,2441.63,ACH
PAY-0009162,INV-2025-009330,2025-11-11,1578.14,Wire
PAY-0010622,INV-2024-010812,2024-03-27,19543.18,Check
PAY-0016293,INV-2025-016583,2025-03-10,5443.23,ACH
PAY-0008372,INV-2025-008525,2026-01-02,4071.20,Card
PAY-0008911,INV-2025-009072,2026-01-07,3560.36,ACH
PAY-0006355,INV-2024-006455,2024-08-06,5563.29,Check
PAY-0002272,INV-2025-002297,2025-06-02,1911.34,ACH
PAY-0012005,INV-2025-012217,2025-11-14,5919.46,Check
PAY-0016297,INV-2025-016587,2025-08-25,5657.30,Wire
PAY-0009864,INV-2024-010047,2024-08-09,1416.61,Card
PAY-0018501,INV-2024-018835,2024-08-29,2397.52,ACH
PAY-0003565,INV-2025-003609,2026-01-16,8188.77,Check
PAY-0015057,INV-2024-015329,2024-03-21,7652.66,ACH
PAY-0014165,INV-2025-014421,2025-03-14,1709.87,Card
PAY-0002798,INV-2024-002833,2024-06-18,4750.82,ACH
PAY-0013831,INV-2025-014078,2025-12-16,1470.81,Check
PAY-0000316,INV-2024-000322,2024-05-17,3917.76,ACH
PAY-0017693,INV-2025-018009,2025-06-06,20925.95,Check
PAY-0011498,INV-2024-011703,2024-08-27,2285.09,ACH
PAY-0003550,INV-2024-003594,2024-05-16,3222.06,ACH
PAY-0018528,INV-2025-018862,2025-11-07,3410.45,Check
PAY-0006165,INV-2024-006265,2024-04-02,9878.48,ACH
PAY-0010215,INV-2025-010400,2025-04-25,6896.05,ACH
PAY-0011870,INV-2024-012080,2024-12-26,14033.45,ACH
PAY-0013487,INV-2024-013730,2024-04-10,6331.88,ACH
PAY-0015175,INV-2024-015447,2024-03-01,1888.23,ACH
PAY-0011170,INV-2024-011372,2024-03-15,4237.36,ACH
PAY-0011693,INV-2024-011898,2024-05-24,19079.87,ACH
PAY-0014058,INV-2025-014312,2025-10-31,9902.67,ACH
PAY-0012531,INV-2025-012753,2025-03-12,3942.20,ACH
PAY-0007471,INV-2025-007601,2025-08-22,8754.94,Check
PAY-0016199,INV-2025-016489,2025-04-08,3658.39,ACH
PAY-0012737,INV-2025-012963,2025-09-09,5736.34,Card
PAY-0015064,INV-2024-015336,2024-12-27,5365.92,ACH
PAY-0010953,INV-2024-011154,2024-03-15,1222.15,Card
PAY-0001983,INV-2025-002007,2025-08-04,11153.23,Check
PAY-0008875,INV-2024-009036,2024-04-22,12611.12,ACH
PAY-0015261,INV-2024-015533,2024-03-14,2968.88,Card
PAY-0006137,INV-2024-006235,2024-06-20,2266.14,ACH
PAY-0013043,INV-2025-013277,2025-08-26,2478.15,Card
PAY-0016653,INV-2024-016948,2024-04-17,5177.29,ACH
PAY-0018565,INV-2025-018901,2025-02-06,320.25,Card
PAY-0001937,INV-2025-001960,2025-02-18,5245.87,Card
PAY-0014016,INV-2024-014269,2024-03-29,7669.35,Card
PAY-0017790,INV-2025-018106,2025-11-28,16401.48,Check
PAY-0003856,INV-2025-003908,2025-09-25,7491.45,Card
PAY-0001283,INV-2025-001301,2025-11-14,4496.43,ACH
PAY-0013114,INV-2025-013351,2025-08-14,1274.90,ACH
PAY-0012628,INV-2025-012851,2025-06-17,4760.62,Check
PAY-0016022,INV-2025-016312,2025-10-24,5872.73,Check
PAY-0011906,INV-2025-012118,2025-10-08,2766.05,ACH
PAY-0000804,INV-2025-000816,2025-07-25,5788.48,Check
PAY-0016757,INV-2025-017057,2025-12-19,6397.56,Check
PAY-0009689,INV-2025-009869,2025-04-25,3730.02,ACH
PAY-0018805,INV-2025-019143,2025-06-26,5311.48,Check
PAY-0004729,INV-2024-004801,2024-01-26,2941.31,Check
PAY-0014013,INV-2025-014266,2026-01-15,9962.59,Card
PAY-0013777,INV-2024-014024,2024-04-05,7221.67,Check
PAY-0007240,INV-2024-007360,2024-03-19,10884.39,Check
PAY-0000907,INV-2025-000921,2025-03-19,18539.16,Wire
PAY-0010676,INV-2024-010866,2024-02-22,1435.16,Check
PAY-0011594,INV-2025-011799,2025-06-23,1694.48,Wire
PAY-0009862,INV-2024-010045,2024-06-21,3339.93,ACH
PAY-0014479,INV-2024-014743,2024-08-15,2934.70,ACH
PAY-0016838,INV-2025-017139,2025-11-21,4759.25,ACH
PAY-0005724,INV-2024-005808,2024-11-26,15854.50,ACH
PAY-0005061,INV-2024-005133,2024-07-29,3133.03,ACH
PAY-0006372,INV-2024-006473,2024-08-09,1349.52,Card
PAY-0004520,INV-2024-004587,2024-02-16,3704.39,Card
PAY-0013376,INV-2025-013615,2026-01-02,2763.69,ACH
PAY-0003783,INV-2025-003835,2025-08-18,2223.63,ACH
PAY-0009407,INV-2025-009583,2025-12-25,4065.48,Card
PAY-0015605,INV-2024-015891,2024-08-12,4860.95,Wire
PAY-0000996,INV-2025-001011,2025-07-25,2337.82,ACH
PAY-0002778,INV-2024-002812,2024-05-23,2849.17,ACH
PAY-0012437,INV-2024-012658,2024-11-15,2544.05,Check
PAY-0008201,INV-2024-008351,2025-01-02,8244.84,ACH
PAY-0019075,INV-2025-019415,2025-07-03,4805.21,Check
PAY-0012358,INV-2024-012577,2024-06-24,15229.17,Check
PAY-0016548,INV-2025-016842,2025-10-08,11114.28,ACH
PAY-0002463,INV-2024-002490,2024-06-20,2432.12,ACH
PAY-0011845,INV-2025-012055,2025-10-24,3181.86,Check
PAY-0018296,INV-2024-018626,2024-04-09,3191.49,ACH
PAY-0004378,INV-2024-004442,2024-06-07,3412.69,Check
PAY-0017820,INV-2024-018137,2024-05-31,4593.51,ACH
PAY-0007377,INV-2025-007500,2025-03-11,14521.14,ACH
PAY-0008087,INV-2025-008236,2026-01-23,1045.96,Check
PAY-0006204,INV-2024-006304,2024-06-27,3586.53,Check
PAY-0017694,INV-2025-018010,2025-07-25,4859.43,ACH
PAY-0006941,INV-2024-007053,2024-10-11,2617.37,Check
PAY-0000020,INV-2024-000020,2024-11-15,2624.14,ACH
PAY-0001122,INV-2024-001138,2024-12-25,4224.41,ACH
PAY-0008242,INV-2024-008393,2024-05-20,5016.99,Card
PAY-0009681,INV-2024-009861,2024-06-17,1402.85,ACH
PAY-0004539,INV-2025-004606,2025-11-28,7382.46,Card
PAY-0000146,INV-2024-000147,2024-07-11,4298.84,Wire
PAY-0004006,INV-2024-004064,2024-09-26,7600.66,ACH
PAY-0012049,INV-2024-012261,2024-07-29,12990.55,Check
PAY-0014771,INV-2024-015038,2024-07-05,12541.87,Card
PAY-0006361,INV-2025-006461,2025-09-26,2540.62,Check
PAY-0018574,INV-2025-018910,2025-11-21,2740.33,ACH
PAY-0000985,INV-2024-001000,2024-03-19,2288.32,ACH
PAY-0014209,INV-2025-014466,2025-05-05,2774.89,ACH
PAY-0015607,INV-2024-015893,2024-11-01,6638.18,Check
PAY-0012249,INV-2025-012465,2025-08-20,6807.24,ACH
PAY-0019250,INV-2025-019593,2025-03-20,6975.87,Check
PAY-0009132,INV-2025-009300,2025-04-18,3452.01,ACH
PAY-0015426,INV-2025-015708,2025-03-18,529.71,ACH
PAY-0002016,INV-2024-002040,2024-02-13,5367.91,ACH
PAY-0002917,INV-2024-002955,2024-07-26,2100.11,Check
PAY-0000623,INV-2024-000635,2025-01-01,6610.24,ACH
PAY-0015618,INV-2025-015904,2025-12-19,4171.94,ACH
PAY-0002373,INV-2025-002398,2025-05-09,4095.80,ACH
PAY-0017923,INV-2024-018243,2024-12-06,3057.08,ACH
PAY-0008708,INV-2024-008868,2024-02-28,3995.60,ACH
PAY-0009928,INV-2025-010111,2025-12-17,3562.56,ACH
PAY-0009655,INV-2024-009834,2025-01-13,2139.01,ACH
PAY-0003384,INV-2025-003427,2025-09-05,2836.36,ACH
PAY-0016699,INV-2024-016999,2024-11-29,2143.11,ACH
PAY-0014756,INV-2024-015023,2024-03-22,6796.41,Check
PAY-0005964,INV-2024-006057,2024-12-27,3343.59,Check
PAY-0016580,INV-2024-016875,2024-08-13,4211.15,ACH
PAY-0011903,INV-2025-012115,2025-06-27,6249.17,Check
PAY-0010431,INV-2025-010619,2025-11-05,6277.25,ACH
PAY-0007237,INV-2025-007357,2025-08-08,10989.90,ACH
PAY-0003246,INV-2025-003287,2026-01-01,3994.85,ACH
PAY-0004494,INV-2025-004561,2025-09-08,2431.10,Card
PAY-0010757,INV-2025-010948,2025-07-04,9081.20,Check
PAY-0007035,INV-2025-007148,2025-03-12,5108.14,ACH
PAY-0017607,INV-2025-017922,2025-09-03,2067.87,ACH
PAY-0018464,INV-2025-018798,2025-05-12,2699.94,ACH
PAY-0002719,INV-2025-002752,2025-04-28,1095.00,Check
PAY-0017079,INV-2024-017385,2025-01-17,5879.05,ACH
PAY-0000914,INV-2025-000928,2025-10-17,13753.70,ACH
PAY-0012151,INV-2025-012365,2025-03-26,9822.26,ACH
PAY-0001555,INV-2024-001574,2024-07-23,3025.62,ACH
PAY-0018474,INV-2024-018808,2024-12-06,588.47,ACH
PAY-0014746,INV-2024-015013,2024-03-28,12584.99,ACH
PAY-0013410,INV-2025-013650,2025-09-12,6545.81,Check
PAY-0017416,INV-2024-017729,2024-05-24,7447.61,ACH
PAY-0009532,INV-2025-009709,2025-02-17,6028.13,ACH
PAY-0017707,INV-2024-018023,2024-05-31,2196.85,ACH
PAY-0009019,INV-2024-009181,2024-04-01,8295.48,ACH
PAY-0004064,INV-2025-004122,2025-09-05,2730.55,Check
PAY-0013751,INV-2025-013998,2026-01-14,2018.35,Check
PAY-0017511,INV-2024-017825,2024-04-12,8007.00,Check
PAY-0009455,INV-2024-009631,2025-01-17,5373.78,Check
PAY-0011153,INV-2024-011355,2025-02-06,1758.52,ACH
PAY-0015689,INV-2024-015976,2024-09-09,4544.05,Check
PAY-0019043,INV-2024-019383,2024-07-17,8477.51,ACH
PAY-0008953,INV-2025-009115,2025-08-15,5191.97,Card
PAY-0007357,INV-2025-007480,2025-12-05,3015.35,ACH
PAY-0001104,INV-2024-001120,2025-02-07,5658.90,ACH
PAY-0018918,INV-2024-019257,2024-12-27,2518.05,Check
PAY-0001683,INV-2024-001706,2024-06-26,17448.43,ACH
PAY-0012668,INV-2024-012891,2024-06-11,6640.43,Card
PAY-0004346,INV-2025-004409,2025-02-14,7785.76,Check
PAY-0013562,INV-2024-013806,2024-09-06,2539.05,ACH
PAY-0010250,INV-2024-010435,2024-03-13,4882.09,Check
PAY-0016755,INV-2025-017055,2025-09-11,5476.58,ACH
PAY-0006404,INV-2024-006505,2024-10-01,7640.31,ACH
PAY-0014727,INV-2025-014994,2025-02-11,4269.59,Check
PAY-0007405,INV-2024-007529,2024-06-26,271.87,ACH
PAY-0006500,INV-2025-006602,2025-07-04,5661.94,ACH
PAY-0014214,INV-2025-014471,2025-11-21,3662.54,ACH
PAY-0013548,INV-2025-013792,2025-01-07,4162.30,ACH
PAY-0012524,INV-2024-012746,2024-08-27,100.00,Check
PAY-0016034,INV-2024-016324,2024-08-14,1487.50,Check
PAY-0005614,INV-2024-005695,2024-11-29,2665.39,Check
PAY-0014521,INV-2024-014787,2024-08-01,6788.11,Check
PAY-0007163,INV-2024-007281,2024-06-11,4103.91,Check
PAY-0000483,INV-2025-000494,2026-01-05,4620.95,Check
PAY-0012180,INV-2025-012394,2025-08-15,5673.61,ACH
PAY-0003930,INV-2024-003986,2024-11-18,2981.23,Wire
PAY-0012510,INV-2024-012732,2024-06-20,7689.01,ACH
PAY-0004149,INV-2025-004210,2025-10-31,9478.17,Check
PAY-0017826,INV-2025-018143,2025-03-17,4832.05,ACH
PAY-0006142,INV-2024-006240,2024-12-02,2367.72,Check
PAY-0019494,INV-2024-019842,2024-07-26,3812.32,Wire
PAY-0002750,INV-2024-002783,2024-07-16,4297.13,ACH
PAY-0008476,INV-2024-008631,2024-04-24,6030.12,Check
PAY-0014816,INV-2025-015083,2025-11-11,3165.44,ACH
PAY-0007610,INV-2024-007745,2024-10-22,4566.43,ACH
PAY-0019088,INV-2024-019428,2024-07-05,4373.91,ACH
PAY-0002339,INV-2025-002364,2025-10-28,3514.11,Card
PAY-0007925,INV-2024-008073,2024-07-31,5101.17,Wire
PAY-0018127,INV-2024-018453,2025-01-17,8280.58,Wire
PAY-0007387,INV-2025-007511,2025-03-21,4543.62,Check
PAY-0014683,INV-2024-014949,2024-04-08,7971.00,ACH
PAY-0015167,INV-2024-015439,2024-05-28,11074.43,ACH
PAY-0005448,INV-2024-005527,2024-02-29,2312.63,ACH
PAY-0004436,INV-2025-004503,2026-01-01,17933.79,Card
PAY-0004795,INV-2025-004867,2025-11-17,2684.86,Check
PAY-0001232,INV-2024-001250,2024-05-31,10843.47,Wire
PAY-0017828,INV-2025-018145,2025-06-04,4281.36,ACH
PAY-0011522,INV-2024-011727,2024-07-22,5753.04,ACH
PAY-0006853,INV-2025-006959,2025-04-30,1960.75,ACH
PAY-0000355,INV-2024-000362,2024-05-28,21210.17,ACH
PAY-0017035,INV-2025-017340,2025-08-06,6561.20,ACH
PAY-0019318,INV-2025-019662,2025-03-06,10340.83,ACH
PAY-0004780,INV-2024-004852,2024-08-23,164.68,ACH
PAY-0008199,INV-2024-008349,2024-07-12,19071.48,Check
PAY-0013331,INV-2025-013569,2025-12-11,14933.16,Check
PAY-0014737,INV-2025-015004,2025-06-27,6559.63,ACH
PAY-0013072,INV-2025-013306,2025-12-19,3388.34,ACH
PAY-0002597,INV-2025-002627,2025-09-12,5042.83,Check
PAY-0003601,INV-2025-003645,2025-06-20,12763.12,Card
PAY-0006785,INV-2025-006891,2025-04-04,15433.61,ACH
PAY-0014070,INV-2025-014324,2025-04-04,12366.55,Check
PAY-0005795,INV-2025-005879,2025-08-22,3764.69,Wire
PAY-0002940,INV-2024-002978,2024-08-26,9005.86,Check
PAY-0017633,INV-2025-017948,2025-11-14,4816.40,ACH
PAY-0003571,INV-2024-003615,2024-06-27,6132.95,ACH
PAY-0010252,INV-2024-010437,2024-06-14,6394.83,Check
PAY-0011728,INV-2025-011933,2025-06-27,100.00,Card
PAY-0013640,INV-2025-013884,2025-05-26,10103.16,ACH
PAY-0009662,INV-2025-009841,2025-07-23,2320.42,Check
PAY-0002022,INV-2024-002046,2024-10-11,2695.09,Check
PAY-0003664,INV-2025-003713,2025-09-17,6053.26,Card
PAY-0019244,INV-2024-019587,2024-02-13,4870.17,ACH
PAY-0001778,INV-2024-001801,2024-05-22,16147.80,Check
PAY-0013295,INV-2025-013533,2025-10-07,3062.35,ACH
PAY-0014522,INV-2024-014788,2024-09-05,4903.34,ACH
PAY-0013895,INV-2025-014142,2025-09-23,4483.18,ACH
PAY-0006391,INV-2024-006492,2024-08-28,10063.64,ACH
PAY-0001364,INV-2025-001382,2025-05-09,940.00,ACH
PAY-0016734,INV-2025-017034,2026-02-06,4606.97,Card
PAY-0004138,INV-2025-004199,2025-12-26,6384.37,Check
PAY-0011347,INV-2024-011551,2024-04-16,3316.69,Check
PAY-0011773,INV-2025-011979,2025-03-04,10717.65,ACH
PAY-0000136,INV-2025-000137,2025-08-29,100.00,Check
PAY-0009588,INV-2025-009767,2025-11-07,10893.68,Check
PAY-0016709,INV-2025-017009,2025-09-15,4373.72,Check
PAY-0015690,INV-2024-015977,2024-09-27,4051.68,ACH
PAY-0015264,INV-2024-015536,2024-10-25,4644.67,Check
PAY-0019536,INV-2024-019884,2024-08-23,5987.21,ACH
PAY-0015768,INV-2024-016056,2024-11-25,2769.43,Check
PAY-0011117,INV-2025-011319,2025-08-29,409.96,Card
PAY-0013193,INV-2024-013431,2024-09-23,2349.62,ACH
PAY-0014139,INV-2024-014395,2024-08-30,8779.72,ACH
PAY-0007758,INV-2025-007900,2025-07-16,3213.33,ACH
PAY-0007129,INV-2024-007247,2025-02-06,3635.41,ACH
PAY-0016087,INV-2024-016377,2024-11-12,6741.71,ACH
PAY-0017900,INV-2025-018219,2025-02-14,17181.11,Check
PAY-0008291,INV-2024-008442,2024-07-03,7102.27,ACH
PAY-0019400,INV-2025-019745,2025-08-15,2920.08,ACH
PAY-0003426,INV-2024-003470,2024-06-12,4219.89,ACH
PAY-0010687,INV-2024-010877,2025-01-17,3524.44,ACH
PAY-0007585,INV-2024-007720,2024-06-14,5398.90,ACH
PAY-0018616,INV-2024-018952,2024-12-20,11410.89,ACH
PAY-0004924,INV-2025-004996,2025-09-05,2923.32,ACH
PAY-0012260,INV-2024-012477,2024-08-20,2958.47,ACH
PAY-0018422,INV-2024-018755,2024-11-20,6026.03,ACH
PAY-0004982,INV-2024-005054,2024-06-19,4648.62,Check
PAY-0003491,INV-2025-003535,2026-02-02,5785.45,ACH
PAY-0010348,INV-2024-010536,2025-01-17,5929.37,Check
PAY-0003613,INV-2025-003657,2025-09-05,7629.94,Check
PAY-0002394,INV-2024-002421,2024-06-18,4314.45,Card
PAY-0013044,INV-2025-013278,2025-12-09,13301.87,Check
PAY-0006767,INV-2025-006873,2025-03-12,5256.09,ACH
PAY-0016043,INV-2025-016333,2025-05-16,2598.99,Check
PAY-0001214,INV-2025-001232,2025-10-10,4591.94,ACH
PAY-0012817,INV-2025-013048,2025-12-24,7631.80,ACH
PAY-0002955,INV-2024-002993,2024-03-08,6036.72,ACH
PAY-0002350,INV-2024-002375,2024-08-14,4276.53,ACH
PAY-0011721,INV-2024-011926,2024-10-18,2521.87,ACH
PAY-0014457,INV-2024-014721,2024-09-10,4099.86,Check
PAY-0004429,INV-2025-004496,2025-08-19,16804.53,ACH
PAY-0012521,INV-2024-012743,2024-06-21,3729.64,ACH
PAY-0005785,INV-2024-005869,2024-06-04,4918.26,Check
PAY-0013081,INV-2024-013316,2024-07-23,2198.66,ACH
PAY-0004339,INV-2025-004402,2025-11-13,3571.94,ACH
PAY-0019092,INV-2025-019432,2025-01-31,4863.41,ACH
PAY-0016358,INV-2025-016648,2025-09-16,5678.00,ACH
PAY-0019349,INV-2024-019694,2024-06-14,5790.75,ACH
PAY-0013658,INV-2024-013902,2024-12-05,1494.44,Check
PAY-0010257,INV-2025-010442,2025-04-17,2804.24,ACH
PAY-0015957,INV-2024-016247,2024-12-09,13238.23,Check
PAY-0014402,INV-2024-014666,2024-04-08,7196.29,ACH
PAY-0000593,INV-2024-000605,2024-06-18,3633.73,ACH
PAY-0015572,INV-2025-015858,2025-04-17,3935.77,Check
PAY-0010225,INV-2024-010410,2024-12-25,3281.33,ACH
PAY-0003905,INV-2025-003961,2025-05-05,5149.25,ACH
PAY-0016791,INV-2025-017092,2025-10-20,2361.96,ACH
PAY-0014920,INV-2024-015191,2024-07-18,11601.25,Wire
PAY-0004755,INV-2025-004827,2025-12-12,1913.63,Wire
PAY-0016589,INV-2025-016884,2025-12-25,2133.40,Check
PAY-0018714,INV-2024-019051,2024-03-29,5329.62,Check
PAY-0000175,INV-2025-000176,2025-07-02,5575.81,ACH
PAY-0017189,INV-2024-017496,2025-01-24,5309.15,Check
PAY-0005224,INV-2025-005301,2025-02-27,14853.86,Check
PAY-0016815,INV-2025-017116,2025-08-28,912.88,ACH
PAY-0015958,INV-2025-016248,2025-02-26,18250.23,Check
PAY-0016737,INV-2024-017037,2024-04-19,9553.40,Check
PAY-0017771,INV-2024-018087,2024-09-26,5775.44,ACH
PAY-0017885,INV-2025-018204,2025-04-17,100.00,ACH
PAY-0013434,INV-2025-013674,2025-02-03,6935.00,ACH
PAY-0001577,INV-2025-001597,2025-03-17,5963.71,ACH
PAY-0011480,INV-2025-011685,2025-05-13,2377.73,Check
PAY-0000536,INV-2024-000548,2025-01-14,6846.87,ACH
PAY-0001094,INV-2025-001110,2025-12-19,9560.42,ACH
PAY-0007272,INV-2024-007393,2024-10-04,5328.72,ACH
PAY-0009275,INV-2025-009449,2025-03-21,3350.75,Check
PAY-0004236,INV-2025-004299,2026-01-08,1981.11,Card
PAY-0010628,INV-2024-010818,2024-03-01,5174.77,ACH
PAY-0018597,INV-2024-018933,2024-06-28,4711.00,Card
PAY-0004680,INV-2024-004752,2024-04-05,3158.75,ACH
PAY-0009721,INV-2024-009901,2024-03-22,3836.86,Wire
PAY-0007771,INV-2024-007913,2024-10-08,6560.00,ACH
PAY-0006694,INV-2024-006797,2024-02-22,5345.61,Card
PAY-0012836,INV-2025-013067,2025-03-12,10357.40,ACH
PAY-0016530,INV-2024-016824,2024-07-09,1827.04,ACH
PAY-0006159,INV-2024-006258,2024-07-03,17524.74,ACH
PAY-0003228,INV-2025-003269,2025-07-15,1797.47,ACH
PAY-0019633,INV-2025-019982,2025-11-07,4943.84,ACH
PAY-0013798,INV-2025-014045,2025-12-12,5505.74,ACH
PAY-0000421,INV-2025-000429,2025-06-18,5814.97,Check
PAY-0004271,INV-2025-004334,2025-10-14,2239.37,Check
PAY-0005161,INV-2024-005235,2024-07-18,100.00,Check
PAY-0013466,INV-2024-013708,2024-07-26,3030.97,ACH
PAY-0003226,INV-2024-003267,2024-12-27,17764.36,Card
PAY-0006453,INV-2025-006555,2025-02-28,3467.08,Check
PAY-0003932,INV-2025-003988,2025-02-14,2493.39,ACH
PAY-0015774,INV-2025-016062,2025-10-15,1636.38,ACH
PAY-0001065,INV-2024-001081,2024-10-31,6519.66,ACH
PAY-0013128,INV-2025-013365,2025-05-27,3303.02,Check
PAY-0012353,INV-2025-012572,2025-08-20,7466.87,ACH
PAY-0016510,INV-2024-016803,2025-01-27,2337.99,ACH
PAY-0011741,INV-2024-011946,2024-07-18,2584.92,ACH
PAY-0013420,INV-2025-013660,2025-06-06,2536.14,ACH
PAY-0001727,INV-2024-001750,2024-03-29,2680.66,ACH
PAY-0012414,INV-2024-012635,2024-04-19,6964.79,ACH
PAY-0002044,INV-2025-002068,2026-01-19,7031.68,ACH
PAY-0014793,INV-2025-015060,2025-06-03,5881.98,Check
PAY-0011373,INV-2024-011577,2024-04-26,3498.55,ACH
